user_id,win_rate,lose_rate,draw_rate,game_count,blitz_rating
Panela_Neiva,52.0,41.0,7.0,100.0,1820.0
spondylus,55.0,37.0,8.0,100.0,2094.0
kedpl820,33.0,66.0,0.0,9.0,1054.0
Kalen14,39.0,52.0,9.0,100.0,1868.0
AKSHAT6445_KAUSHIK,0.0,100.0,0.0,6.0,1450.0
Mandarin-2014,33.0,66.0,0.0,3.0,1427.0
zmfw20230128,0.0,100.0,0.0,1.0,1282.0
RubenBouwer_123,40.0,54.0,6.0,100.0,1162.0
jo9216,47.0,47.0,6.0,100.0,1512.0
sneero,50.0,47.0,3.0,100.0,1862.0
reav20,51.0,43.0,6.0,100.0,1630.0
deejayrino,44.0,55.0,0.0,27.0,1701.0
s_d07,41.0,50.0,8.0,36.0,1505.0
crackmeifyoucan,48.0,50.0,2.0,100.0,1701.0
Jaz-O,41.0,56.0,3.0,100.0,1886.0
universal_boss,33.0,66.0,0.0,9.0,1574.0
sa1t0r,48.0,50.0,2.0,100.0,1518.0
zeb77,49.0,47.0,4.0,100.0,2069.0
AdhirajSingh8x8,41.0,57.0,1.0,100.0,1588.0
maragao85,45.0,50.0,5.0,100.0,1990.0
AhmedTRThD,100.0,0.0,0.0,9.0,1463.0
WSoler,49.0,50.0,1.0,100.0,2004.0
ditya,52.0,41.0,7.0,100.0,1793.0
marcotraficante,51.0,49.0,0.0,100.0,2089.0
kassys23,49.0,51.0,0.0,100.0,1703.0
vGNS,42.0,56.0,2.0,100.0,1632.0
KhaledAlaghawani,38.0,60.0,2.0,100.0,1989.0
DrAltayebabd125,42.0,53.0,5.0,100.0,1479.0
ridamo,45.0,51.0,4.0,100.0,1717.0
manodepiedra10,50.0,44.0,6.0,100.0,1963.0
lilyn_lore,34.0,64.0,2.0,100.0,1500.0
Tristan011111,53.0,39.0,8.0,100.0,1666.0
Michael_Pinar,51.0,44.0,5.0,100.0,2309.0
T3560918955,66.0,32.0,2.0,100.0,1350.0
Luffy_69,47.0,47.0,4.0,63.0,1236.0
newmove2,49.0,50.0,1.0,100.0,2345.0
iamlesenichad,52.0,44.0,4.0,100.0,1534.0
pm_hansraj,84.0,7.0,7.0,39.0,1775.0
heysiri123,45.0,53.0,2.0,100.0,1146.0
mimimimimimimimimimi,51.0,42.0,7.0,100.0,1344.0
savas011,63.0,18.0,18.0,33.0,1856.0
hassan055,40.0,56.0,4.0,100.0,1512.0
Syaifudin067,45.0,52.0,3.0,100.0,1678.0
JuanTuny,33.0,66.0,0.0,9.0,1643.0
RaJaBrAzI,70.0,26.0,4.0,100.0,1539.0
Imbuia,50.0,45.0,5.0,100.0,1875.0
l_Mouadh,38.0,55.0,5.0,54.0,1453.0
Aizakku-uchiha,50.0,34.0,16.0,100.0,1687.0
alekhine_cat_chess,49.0,48.0,3.0,100.0,1620.0
FedorKarpenko,50.0,48.0,2.0,100.0,1413.0
LeonardoCamacho2003,33.0,50.0,16.0,18.0,1405.0
Chessplayer_77,44.0,49.0,7.0,100.0,1773.0
ahafiy,44.0,56.0,0.0,75.0,1399.0
Amitgedam,0.0,100.0,0.0,6.0,1233.0
gonflynn,53.0,42.0,5.0,100.0,1874.0
Boomshackalacka,80.0,20.0,0.0,100.0,2266.0
matoXmorphY,45.0,54.0,0.0,72.0,1860.0
bones0902,49.0,47.0,4.0,100.0,2200.0
a1202120897,50.0,46.0,4.0,100.0,1476.0
playlikecapa,46.0,52.0,2.0,100.0,1765.0
niko1122,43.0,51.0,6.0,100.0,1965.0
ElenaDrozdina,37.0,61.0,2.0,100.0,1179.0
xkirsch,54.0,46.0,0.0,100.0,1911.0
bekirinie,42.0,57.0,0.0,100.0,1490.0
JoshRobo22,50.0,37.0,12.0,48.0,1254.0
Lecitronvoyager,51.0,42.0,7.0,100.0,1767.0
jakubczerwonski,42.0,56.0,2.0,100.0,1684.0
EdoardoScarabelli,53.0,43.0,4.0,100.0,1441.0
J_ov,0.0,100.0,0.0,3.0,1401.0
wahyudiutomo,43.0,50.0,7.0,100.0,1976.0
Adams000,38.0,56.0,5.0,100.0,1158.0
rabsalf,47.0,45.0,8.0,100.0,1967.0
A_Navous,52.0,44.0,4.0,100.0,1650.0
Yakov02,71.0,23.0,6.0,100.0,2245.0
Ivan_1_Gurov,44.0,48.0,8.0,100.0,2064.0
schumi89,45.0,49.0,6.0,100.0,1642.0
Bobbykumar17092003,40.0,56.0,4.0,100.0,1543.0
Barcelona1707,33.0,66.0,0.0,27.0,2365.0
Oleg_TT,43.0,50.0,7.0,100.0,1939.0
jesssbrah,45.0,49.0,6.0,100.0,1580.0
hyrden76,47.0,43.0,10.0,100.0,1835.0
yasirhamdani_2800,45.0,49.0,6.0,100.0,2313.0
won2loss,41.0,48.0,10.0,87.0,1649.0
Ahmad5768,51.0,44.0,5.0,100.0,1639.0
brot7,48.0,48.0,3.0,33.0,1976.0
le61yy,0.0,100.0,0.0,9.0,1131.0
ReyFolladorCuliador,44.0,55.0,0.0,34.0,1217.0
mentor78,39.0,55.0,6.0,100.0,1849.0
DocTaka,55.0,42.0,3.0,100.0,1332.0
AlexKharitonov62,49.0,45.0,6.0,100.0,2267.0
ilches,47.0,49.0,4.0,100.0,1550.0
Pepin21,52.0,46.0,2.0,100.0,1876.0
sadra_egh,57.0,39.0,3.0,100.0,1222.0
KapitanKukuruza,48.0,48.0,4.0,75.0,1567.0
devansh_gupta123,41.0,49.0,10.0,100.0,1271.0
Estig,54.0,41.0,5.0,100.0,1863.0
azlaba17,46.0,50.0,4.0,100.0,1746.0
Mayavi2020,39.0,54.0,7.0,100.0,2300.0
babafil,47.0,48.0,5.0,100.0,1415.0
Noningen_ari,52.0,43.0,5.0,100.0,1776.0
AdriaCl,0.0,100.0,0.0,6.0,1276.0
ritt12,54.0,44.0,2.0,100.0,1450.0
wadihusain,46.0,45.0,9.0,100.0,1876.0
CharlesBronsonsDog,45.0,53.0,2.0,100.0,2238.0
Badbatch_86,39.0,61.0,0.0,100.0,1500.0
Deepakoli_214,47.0,53.0,0.0,100.0,1278.0
Phoenix2508,47.0,39.0,14.0,100.0,1793.0
saedede,42.0,56.0,2.0,100.0,1714.0
AndreyLonG,59.0,31.0,10.0,100.0,1734.0
A959595,34.0,60.0,6.0,100.0,1892.0
Hidroksipropil,39.0,54.0,7.0,100.0,2363.0
masterim35,42.0,55.0,3.0,100.0,1716.0
Mih80,46.0,52.0,2.0,100.0,2032.0
Booker25800,38.0,51.0,11.0,100.0,1963.0
CheeseDc,44.0,48.0,8.0,100.0,1527.0
Aleks1703,0.0,0.0,100.0,3.0,1729.0
atrevetesinmiedo,37.0,52.0,11.0,100.0,1721.0
pan_daman,59.0,37.0,4.0,100.0,2444.0
KaladinStormlight,40.0,53.0,7.0,100.0,2054.0
BlackBeltHunter,100.0,0.0,0.0,2.0,1500.0
daoody5613,46.0,48.0,6.0,100.0,2008.0
Juwillose,59.0,36.0,4.0,47.0,1377.0
cxbaby95,47.0,50.0,3.0,100.0,2000.0
Master_RU,42.0,56.0,2.0,100.0,1759.0
puli3ib,49.0,47.0,4.0,100.0,2007.0
Deadover,61.0,36.0,3.0,100.0,2123.0
MarshMMA,47.0,46.0,7.0,100.0,1195.0
ezzsham,100.0,0.0,0.0,3.0,587.0
B_aeume,54.0,36.0,9.0,33.0,1710.0
Ignorante,49.0,46.0,5.0,100.0,1937.0
drblunderrr007,41.0,55.0,4.0,100.0,1817.0
ParliucaMoralo,42.0,54.0,4.0,100.0,1584.0
Abdulrhman50,49.0,39.0,12.0,100.0,1497.0
Snobben,46.0,45.0,9.0,100.0,2148.0
mcdez,13.0,84.0,2.0,38.0,413.0
Konjaga,33.0,62.0,5.0,100.0,1657.0
Crazy_Hippo,56.0,38.0,5.0,100.0,819.0
LostinLabyrinth,49.0,49.0,2.0,100.0,1264.0
CastSoul,100.0,0.0,0.0,12.0,1408.0
Bob213,100.0,0.0,0.0,3.0,2533.0
Souselas,0.0,100.0,0.0,3.0,1262.0
gagaluigi,41.0,53.0,6.0,100.0,1900.0
omargarciagonzalez,46.0,47.0,7.0,100.0,2001.0
houserebates,75.0,25.0,0.0,12.0,2073.0
Jmoney315,47.0,44.0,9.0,100.0,1070.0
Ge_1334,46.0,42.0,12.0,100.0,1830.0
Hoffmann64,49.0,46.0,5.0,100.0,1889.0
zrs_zrs,50.0,50.0,0.0,6.0,1356.0
YANYBOY,50.0,33.0,16.0,18.0,1735.0
schaakfanmark,0.0,0.0,100.0,3.0,2040.0
iwinyouloseok,62.0,37.0,0.0,48.0,2017.0
NewbieFtw,60.0,40.0,0.0,30.0,1839.0
MB1807,42.0,55.0,3.0,100.0,1665.0
maks-t72,71.0,25.0,4.0,100.0,1830.0
tUTKU08,60.0,30.0,10.0,30.0,1163.0
MoH7709,63.0,37.0,0.0,100.0,2254.0
PotatoNoob101,57.0,28.0,14.0,21.0,1740.0
hossein_vl,100.0,0.0,0.0,18.0,1906.0
marcialbonifacio,48.0,50.0,2.0,100.0,1181.0
elsminmin,0.0,100.0,0.0,3.0,1211.0
michon2023,45.0,50.0,5.0,100.0,1129.0
ivanslabek,52.0,42.0,5.0,57.0,1745.0
AngelBr18,35.0,60.0,3.0,56.0,1739.0
Argo69,44.0,51.0,5.0,100.0,1362.0
starstryder1,48.0,50.0,2.0,100.0,1820.0
Nerth,53.0,45.0,2.0,100.0,1876.0
fatienmort,45.0,50.0,5.0,100.0,1375.0
Kashzoney,16.0,83.0,0.0,18.0,1348.0
ViTSHI,44.0,48.0,8.0,100.0,2145.0
Hauntd,52.0,43.0,5.0,100.0,1536.0
Philpwresh,43.0,54.0,3.0,100.0,1110.0
gagawawa,56.0,43.0,0.0,48.0,2512.0
Gio1401,26.0,72.0,2.0,100.0,1290.0
Alboz22,0.0,100.0,0.0,3.0,1847.0
dooonik1,45.0,55.0,0.0,100.0,1940.0
vancho,45.0,54.0,1.0,100.0,866.0
chessmasters_comes,49.0,46.0,5.0,100.0,1963.0
nimzobulabula,67.0,31.0,2.0,100.0,2062.0
Zamzam1982,75.0,25.0,0.0,24.0,1310.0
Zocks,46.0,50.0,3.0,90.0,1870.0
mujeebRahiman,52.0,46.0,2.0,100.0,1527.0
Kallibyan,35.0,65.0,0.0,100.0,1264.0
pmaamq,60.0,39.0,1.0,100.0,1430.0
antoni101,43.0,56.0,1.0,100.0,1528.0
Der_Eroberer,51.0,45.0,4.0,100.0,1588.0
Crazy_Franzy,45.0,55.0,0.0,100.0,1934.0
Blackteguh,86.0,13.0,0.0,36.0,1500.0
checkevarafidelio,43.0,50.0,6.0,90.0,1635.0
ZKirilov,35.0,59.0,6.0,100.0,1309.0
fykas123,50.0,43.0,7.0,100.0,2199.0
lemi_x,55.0,42.0,3.0,100.0,1469.0
aqua_flask,44.0,53.0,3.0,100.0,1903.0
ciredevil,16.0,83.0,0.0,18.0,1199.0
natig_m,51.0,41.0,6.0,87.0,1361.0
CengizO,60.0,40.0,0.0,15.0,1474.0
BestandChess14,52.0,47.0,1.0,100.0,936.0
yaswanth2121,44.0,53.0,3.0,100.0,1850.0
streaper353,52.0,40.0,8.0,100.0,1192.0
es_cincau,47.0,50.0,3.0,100.0,1913.0
Maxgor,0.0,100.0,0.0,12.0,1958.0
Oleshko_11,39.0,51.0,10.0,100.0,1840.0
cc_merguez,80.0,20.0,0.0,15.0,2015.0
Batman_hero,46.0,45.0,9.0,100.0,970.0
dezsodaniel,37.0,60.0,3.0,100.0,2089.0
MarcusGosling,48.0,45.0,7.0,100.0,2100.0
TSGG,57.0,41.0,1.0,100.0,1776.0
YoungCapa7,41.0,58.0,0.0,39.0,1706.0
MVG3,0.0,100.0,0.0,2.0,1223.0
arow30,56.0,39.0,5.0,100.0,2140.0
IAmDummy,45.0,51.0,4.0,100.0,1600.0
rbr081095,43.0,50.0,6.0,48.0,1713.0
amatotoca,51.0,47.0,2.0,100.0,1334.0
captainchess2,63.0,31.0,6.0,100.0,1909.0
Dany_Daniel,50.0,50.0,0.0,6.0,1743.0
baroodi21,42.0,52.0,6.0,100.0,1630.0
Kalokon,50.0,50.0,0.0,12.0,1926.0
ss555555,43.0,49.0,8.0,100.0,1923.0
Bernhard2,50.0,50.0,0.0,100.0,1309.0
mongoose88,47.0,42.0,9.0,63.0,1591.0
actualmunyua,40.0,56.0,4.0,100.0,1660.0
DelSigo,47.0,49.0,4.0,100.0,1743.0
tajine_gambit,59.0,37.0,4.0,100.0,2345.0
Danglish,42.0,49.0,9.0,100.0,1553.0
Twodollarsinmypocket,45.0,52.0,3.0,100.0,2111.0
Radiuss,43.0,43.0,14.0,100.0,2131.0
baco14,60.0,32.0,8.0,100.0,2150.0
jblitzer,92.0,3.0,3.0,27.0,2404.0
marrkr,49.0,46.0,5.0,100.0,1472.0
Yesiamo,50.0,45.0,5.0,60.0,1616.0
Mauseren,51.0,42.0,7.0,100.0,2073.0
rb2018,47.0,50.0,3.0,100.0,1855.0
Yensmagdaleno,47.0,47.0,6.0,100.0,1970.0
Rambo7770,75.0,25.0,0.0,12.0,1776.0
Saruul9699,60.0,37.0,3.0,100.0,1905.0
Shaher95,48.0,49.0,3.0,100.0,1712.0
isotopes,100.0,0.0,0.0,3.0,1540.0
msp463,54.0,41.0,5.0,100.0,1863.0
mina2610,62.0,38.0,0.0,100.0,1708.0
mookjw,40.0,54.0,6.0,100.0,1857.0
tambora_sasambo,61.0,36.0,3.0,100.0,2073.0
MoscalChessLovero_N,50.0,0.0,50.0,6.0,2570.0
AMMN,56.0,40.0,4.0,100.0,1905.0
Viktor337,45.0,50.0,3.0,53.0,1144.0
JJEsq,0.0,100.0,0.0,3.0,1500.0
Wafels,48.0,46.0,6.0,100.0,2000.0
albertoborzi58,48.0,48.0,4.0,100.0,1895.0
Yehodan,53.0,33.0,14.0,100.0,2172.0
anubis_KRD,59.0,38.0,3.0,100.0,1740.0
Caramel22,54.0,44.0,2.0,100.0,1216.0
Lupada,50.0,46.0,4.0,100.0,1550.0
Lixin,42.0,51.0,7.0,100.0,2042.0
superkingmax2019,45.0,55.0,0.0,100.0,2095.0
celso_rogato,37.0,55.0,8.0,100.0,1320.0
kenpo,70.0,30.0,0.0,10.0,1792.0
Flinker2011,100.0,0.0,0.0,6.0,968.0
blackrange05,41.0,54.0,3.0,93.0,2285.0
speedyracer67,50.0,43.0,6.0,90.0,1660.0
QuaZUNT,62.0,37.0,0.0,24.0,771.0
Thisavi,14.0,63.0,23.0,100.0,577.0
AliElsadany,48.0,46.0,6.0,100.0,1338.0
CHESS1487,28.0,71.0,0.0,7.0,1391.0
CalebMG43,0.0,80.0,20.0,5.0,882.0
Bogdantheturnipboy,51.0,47.0,2.0,100.0,1761.0
Dancohn,45.0,49.0,6.0,100.0,2242.0
Kuvahh,43.0,45.0,12.0,100.0,1319.0
Mlu-Nxumalo,35.0,65.0,0.0,60.0,1779.0
Watchthebishop,50.0,45.0,5.0,100.0,1347.0
Imposter1326,41.0,56.0,3.0,100.0,1650.0
jwee,47.0,50.0,3.0,100.0,1574.0
TarnishedQueen,53.0,41.0,6.0,100.0,1796.0
s1bylla,33.0,66.0,0.0,9.0,1501.0
Magda-Aziz,60.0,25.0,15.0,60.0,2550.0
nihalnidagundi,49.0,49.0,2.0,100.0,1488.0
Berry4,100.0,0.0,0.0,3.0,1558.0
NemanPro,40.0,53.0,6.0,45.0,1500.0
dodman,51.0,45.0,4.0,100.0,1734.0
MULIJOJOVANJOEL,39.0,55.0,6.0,100.0,1723.0
kinty04,33.0,66.0,0.0,9.0,1774.0
CL0D,77.0,22.0,0.0,27.0,1545.0
gost7512,46.0,47.0,7.0,100.0,1652.0
James_Ashwood,42.0,50.0,7.0,42.0,2100.0
Always_Checkmate,32.0,57.0,10.0,100.0,1966.0
Belabberdeballerina,37.0,55.0,8.0,100.0,1850.0
AestheticAssasian,75.0,25.0,0.0,4.0,1807.0
LLLDDDYYY,50.0,50.0,0.0,12.0,2452.0
chessp405,40.0,52.0,8.0,75.0,1751.0
Reti_player,43.0,52.0,5.0,100.0,2078.0
ps430,39.0,51.0,10.0,100.0,1906.0
add1ct1on,42.0,54.0,4.0,100.0,1428.0
Cobanzinho,33.0,66.0,0.0,27.0,1590.0
Zomarks,44.0,56.0,0.0,100.0,1130.0
nilayg1234,25.0,75.0,0.0,12.0,1129.0
expertiz,47.0,46.0,7.0,100.0,1895.0
juna8447,51.0,46.0,3.0,100.0,1873.0
Raghav_10,61.0,38.0,0.0,54.0,1934.0
miksa99,50.0,41.0,9.0,100.0,2414.0
Zuri_Kaloki,58.0,34.0,6.0,87.0,1812.0
Pattexperte,47.0,51.0,2.0,100.0,2134.0
DrDrunkenKiff,42.0,53.0,5.0,100.0,1719.0
snik1985,43.0,54.0,3.0,100.0,2113.0
AMANET,55.0,43.0,2.0,100.0,1929.0
Player1245763,76.0,23.0,0.0,39.0,1644.0
noskcaj88,30.0,69.0,1.0,100.0,1348.0
ravalbrothers232,43.0,43.0,14.0,100.0,1033.0
venco_m,43.0,56.0,0.0,100.0,1517.0
Abdalrhmanmhammed,39.0,56.0,4.0,100.0,1363.0
Smirny,44.0,51.0,5.0,100.0,1710.0
Eduardo_De_Santiago1,16.0,83.0,0.0,18.0,1357.0
Tazar,70.0,25.0,5.0,100.0,2190.0
Deda1953,38.0,52.0,10.0,100.0,1472.0
loic1982,23.0,76.0,0.0,51.0,1520.0
Sergii_Pokhitonov,42.0,50.0,8.0,100.0,2105.0
Agitatorkoba,43.0,54.0,3.0,100.0,1729.0
farook_rook,48.0,51.0,0.0,93.0,1789.0
maardn88,25.0,75.0,0.0,72.0,2050.0
mangancarbonat,37.0,61.0,2.0,100.0,2023.0
MadeInPaint,51.0,46.0,3.0,100.0,1409.0
Magwej,42.0,53.0,3.0,78.0,1568.0
Anarco-capitalista,49.0,47.0,4.0,100.0,2087.0
sirYos,41.0,56.0,2.0,100.0,1638.0
Alejandrost89,44.0,49.0,7.0,100.0,1770.0
GreenRipper01,47.0,52.0,1.0,100.0,1847.0
Fernando_Moya,63.0,35.0,2.0,100.0,1771.0
crazy_barcovsky,64.0,31.0,5.0,100.0,1529.0
linilly,60.0,39.0,0.0,69.0,1953.0
JR_Capablanca_Kadir,47.0,47.0,6.0,100.0,1561.0
Kurumis,100.0,0.0,0.0,1.0,1594.0
aji_n3,44.0,53.0,3.0,100.0,1667.0
RAMBO58,49.0,46.0,5.0,100.0,1408.0
Macmurdo,50.0,50.0,0.0,42.0,1654.0
denz889,49.0,50.0,1.0,100.0,1970.0
Rawen00,47.0,48.0,5.0,100.0,1758.0
decimelaver,50.0,45.0,5.0,100.0,1889.0
Van4177,33.0,66.0,0.0,9.0,1699.0
Bojji0912,46.0,52.0,2.0,100.0,1804.0
ara86,100.0,0.0,0.0,6.0,2001.0
fivalde,46.0,52.0,2.0,100.0,1707.0
ppeeppii,54.0,43.0,3.0,100.0,1793.0
Styracus,50.0,39.0,11.0,100.0,2237.0
cg7214,51.0,48.0,0.0,81.0,1262.0
Aldair_190,37.0,56.0,6.0,100.0,1115.0
Primoshenko,36.0,51.0,13.0,100.0,2052.0
Fanoela99,52.0,42.0,6.0,100.0,1694.0
Svat63,51.0,49.0,0.0,100.0,1390.0
Maxim_chess777,53.0,42.0,5.0,100.0,1660.0
mahdadrohani,100.0,0.0,0.0,6.0,1439.0
IpotermiaMentale,0.0,100.0,0.0,3.0,1341.0
Mister-pendru,66.0,33.0,0.0,9.0,2190.0
naveen_tyagi_21,0.0,100.0,0.0,3.0,1234.0
Bellucco,39.0,56.0,4.0,100.0,2031.0
Houda86,0.0,100.0,0.0,3.0,2146.0
Lufengpithecus,41.0,56.0,2.0,100.0,1508.0
Derwererist,49.0,48.0,3.0,100.0,909.0
chessKnight75,55.0,41.0,4.0,100.0,1216.0
MMFLAH,42.0,51.0,7.0,100.0,1572.0
Savastanoking,63.0,35.0,2.0,100.0,2114.0
Hassaneebadi03,49.0,43.0,8.0,100.0,1949.0
photoking007,55.0,42.0,3.0,100.0,1624.0
AftoPilot,60.0,33.0,7.0,100.0,2004.0
AltenProPhet,44.0,53.0,3.0,100.0,1816.0
Baltic90,18.0,81.0,0.0,33.0,1684.0
Ermolaev_Nikolay,0.0,100.0,0.0,2.0,1258.0
findus550,60.0,36.0,4.0,100.0,2207.0
baeuml15,49.0,45.0,6.0,100.0,2013.0
adhyaa_c,50.0,50.0,0.0,6.0,602.0
Sergey_Vyshlov,52.0,45.0,3.0,100.0,2107.0
OnlytwoGen,51.0,44.0,5.0,100.0,1665.0
MrSprano,33.0,66.0,0.0,18.0,1419.0
evgeniigavrilenko,56.0,41.0,2.0,100.0,1478.0
Kaplanchoco,48.0,46.0,6.0,100.0,1668.0
Lakhuongdangkhoa,0.0,100.0,0.0,11.0,823.0
n72king,53.0,44.0,3.0,100.0,2233.0
Reitny_Ashiym,100.0,0.0,0.0,3.0,2088.0
amanhoni,41.0,58.0,0.0,51.0,885.0
Ghixo2k,47.0,50.0,3.0,100.0,1111.0
michaelides62,51.0,46.0,3.0,100.0,1512.0
Real_phabz1,0.0,100.0,0.0,3.0,1125.0
DarthReaper,57.0,33.0,9.0,99.0,2147.0
sinedsc,50.0,49.0,1.0,100.0,1272.0
Ammi200101,50.0,42.0,8.0,100.0,1968.0
zeko2020,38.0,56.0,5.0,100.0,2029.0
szymonwitak,56.0,33.0,10.0,100.0,2087.0
pedrin2021,47.0,48.0,5.0,100.0,1380.0
navala,48.0,50.0,2.0,100.0,1844.0
Aleks_Koc_kazan,50.0,50.0,0.0,12.0,1561.0
rstchbknlmlmll,45.0,47.0,8.0,100.0,1973.0
WarFist,38.0,57.0,4.0,100.0,1438.0
ahmad-reza1371,36.0,56.0,8.0,100.0,1040.0
Mihail_Karpukhin,43.0,51.0,6.0,100.0,2352.0
pemula_bangetOPG,47.0,52.0,0.0,63.0,2103.0
Essien8,44.0,52.0,4.0,100.0,1330.0
Amselw,25.0,75.0,0.0,100.0,1600.0
Kumpel365,100.0,0.0,0.0,3.0,1550.0
Pedruw,65.0,35.0,0.0,100.0,1807.0
Pavel100-14,47.0,48.0,5.0,100.0,1124.0
AO717,15.0,84.0,0.0,57.0,1460.0
Abo3zab,47.0,47.0,6.0,100.0,1906.0
kaus24,50.0,46.0,4.0,100.0,1661.0
PhoenixNeverDie,49.0,45.0,6.0,100.0,2229.0
karaspobeditel,53.0,38.0,9.0,100.0,1978.0
Suleyman_Syah,48.0,48.0,4.0,100.0,2163.0
Yakov_Alatorcev,100.0,0.0,0.0,6.0,1174.0
uxim,53.0,43.0,4.0,100.0,1974.0
EvangelistaToricelli,48.0,50.0,2.0,100.0,1420.0
urbipe,35.0,56.0,8.0,100.0,1382.0
lihpzpl,61.0,35.0,4.0,100.0,1790.0
Akfjfa,52.0,43.0,5.0,100.0,1062.0
TopArch,52.0,45.0,3.0,100.0,1277.0
tadeulima,38.0,56.0,6.0,100.0,2057.0
Zylasikryeom,42.0,52.0,6.0,100.0,1300.0
Murilochess12,54.0,43.0,3.0,100.0,1357.0
plagiarist,100.0,0.0,0.0,3.0,1793.0
Mo_Taiser,40.0,57.0,2.0,100.0,1865.0
ebolaopening,47.0,51.0,2.0,100.0,1667.0
ilisha,42.0,55.0,3.0,100.0,1650.0
David_Chess_113,32.0,60.0,8.0,75.0,1284.0
Don_KosAKO,57.0,37.0,5.0,100.0,1027.0
UberKidmodeEats,38.0,57.0,4.0,63.0,1998.0
ChippeRock,55.0,42.0,3.0,100.0,1893.0
Gosha15,51.0,43.0,6.0,100.0,1544.0
ldaddy21,30.0,60.0,10.0,30.0,1787.0
Tristan-isere,45.0,54.0,0.0,33.0,1834.0
Hesenovv13,52.0,45.0,3.0,100.0,1757.0
Bumblino,49.0,42.0,9.0,100.0,2055.0
vbajnok,57.0,36.0,5.0,57.0,1704.0
Jens_M,50.0,49.0,1.0,100.0,1482.0
Oleg77baban,45.0,46.0,9.0,100.0,2070.0
alexmelo,45.0,50.0,5.0,100.0,1467.0
ademsl,54.0,43.0,3.0,100.0,1690.0
Theboman,66.0,33.0,0.0,18.0,1450.0
Motion409,72.0,27.0,0.0,54.0,1816.0
JM_Gambit,50.0,48.0,2.0,100.0,1456.0
nAVEDogG,51.0,48.0,1.0,100.0,1280.0
sackietv2,47.0,48.0,5.0,100.0,1380.0
Immortalyusuf,44.0,54.0,2.0,100.0,1599.0
PrensesMahmut,68.0,32.0,0.0,75.0,2407.0
ibrahemalture,15.0,73.0,10.0,57.0,626.0
Sparky_Mobile,52.0,40.0,8.0,100.0,2349.0
mezopeter,50.0,48.0,2.0,100.0,1234.0
MargushevRoman,35.0,53.0,12.0,100.0,1669.0
abd66,44.0,53.0,3.0,100.0,1929.0
Drshikha26,49.0,42.0,9.0,100.0,1842.0
ReyDORADO995,41.0,16.0,43.0,100.0,1822.0
Linarez,36.0,59.0,5.0,100.0,1764.0
towkeyo,50.0,50.0,0.0,100.0,1604.0
iimboim,34.0,56.0,9.0,100.0,1816.0
Michael210,44.0,54.0,2.0,100.0,1507.0
komandanedy556,50.0,44.0,6.0,100.0,1885.0
naqy,56.0,43.0,0.0,69.0,906.0
ultramenpink,46.0,53.0,1.0,100.0,1098.0
Apefo,46.0,48.0,6.0,100.0,1467.0
ajraj27,44.0,50.0,6.0,100.0,1339.0
Cherry_07,42.0,42.0,14.0,21.0,1500.0
RominaGalvez201006,37.0,53.0,10.0,100.0,1734.0
Freezows,45.0,53.0,2.0,100.0,1116.0
clapigerclap,50.0,50.0,0.0,6.0,1436.0
Soshu-Wakizashi,52.0,42.0,6.0,100.0,2453.0
LeskinenAI,70.0,28.0,2.0,100.0,2222.0
smoking032,49.0,45.0,6.0,100.0,1110.0
samraj2k,50.0,44.0,6.0,100.0,1354.0
DLorenzo,72.0,22.0,5.0,18.0,2186.0
chessafterbeer,36.0,56.0,7.0,100.0,1216.0
mxttxxs,52.0,45.0,3.0,100.0,1548.0
UKrazy,54.0,42.0,3.0,99.0,1593.0
gnomo20x6,47.0,36.0,17.0,100.0,2430.0
Vlados78,34.0,60.0,4.0,69.0,2134.0
entomoloji,50.0,47.0,3.0,100.0,1530.0
x_BadMedicine_x,51.0,43.0,6.0,100.0,2383.0
Alterius,41.0,56.0,3.0,100.0,1558.0
plaxon,48.0,50.0,2.0,100.0,1733.0
AndrewSK76,63.0,35.0,2.0,100.0,2089.0
GCS_M_R,57.0,28.0,14.0,100.0,1652.0
lastonefr,54.0,45.0,0.0,66.0,2092.0
gabrielemiliochia,14.0,78.0,7.0,84.0,714.0
mooohsenm,44.0,51.0,5.0,100.0,1725.0
MangoCola,43.0,51.0,6.0,100.0,2071.0
Ganesh014,43.0,49.0,8.0,100.0,1748.0
TavF,53.0,45.0,2.0,100.0,1819.0
SULTAN_06,35.0,57.0,7.0,100.0,2213.0
Rapnuel,42.0,54.0,4.0,100.0,711.0
SJMidge22,52.0,43.0,5.0,100.0,1070.0
BBC_Bontox,52.0,48.0,0.0,100.0,1867.0
Kamehamehash,50.0,50.0,0.0,12.0,1217.0
tabularasa---,80.0,20.0,0.0,15.0,1757.0
I_M_Awesome,42.0,56.0,2.0,100.0,1635.0
Vs1985,56.0,41.0,2.0,100.0,926.0
itzos,56.0,40.0,4.0,75.0,1122.0
ejruiz76,50.0,43.0,7.0,100.0,1757.0
ppsd,39.0,57.0,3.0,100.0,1215.0
Viky8,33.0,66.0,0.0,9.0,1800.0
Mimismo1,83.0,16.0,0.0,18.0,1955.0
foxtrotazulfoxtrot,53.0,45.0,2.0,100.0,1070.0
puhii,54.0,44.0,2.0,100.0,2569.0
Chamarox88,46.0,50.0,4.0,100.0,1390.0
FleezyZW,80.0,20.0,0.0,30.0,2324.0
KoreDe12345,45.0,52.0,3.0,100.0,1782.0
Gorgun99,49.0,47.0,4.0,100.0,1811.0
